awsAccountId,description,exploitAvailable,findingArn,firstObservedAt,fixAvailable,lastObservedAt,severity,status,title,type,updatedAt,current_key,parent_key,inspectorScore
531341628109,"Issue summary: Checking excessively long DH keys or parameters may be very slow.

Impact summary: Applications that use the functions DH_check(), DH_check_ex() or EVP_PKEY_param_check() to check a DH key or DH parameters may experience long delays. Where the key or parameters that are being checked have been obtained from an untrusted source this may lead to a Denial of Service.

The function DH_check() performs various checks on DH parameters. After fixing CVE-2023-3446 it was discovered that a large q parameter value can also trigger an overly long computation during some of these checks. A correct q value, if present, cannot be larger than the modulus p parameter, thus it is unnecessary to perform these checks if q is larger than p.

An application that calls DH_check() and supplies a key or parameters obtained from an untrusted source could be vulnerable to a Denial of Service attack.

The function DH_check() is itself called by a number of other OpenSSL functions. An application calling any of those othe",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/117956670746123676cf6e16d8fb9af5,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-3817 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,15,1,5.3
531341628109,Use After Free in GitHub repository vim/vim prior to 9.0.0530.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/12271665de553112aa71d1d4f6f60e18,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-3256 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,16,1,7.8
531341628109,"An issue was discovered in Python before 3.11.1. An unnecessary quadratic algorithm exists in one path when processing some inputs to the IDNA (RFC 3490) decoder, such that a crafted, unreasonably long name being presented to the decoder could lead to a CPU denial of service. Hostnames are often supplied by remote servers that could be controlled by a malicious actor; in such a scenario, they could trigger excessive CPU consumption on the client attempting to make use of an attacker-supplied supposed hostname. For example, the attack payload could be placed in the Location header of an HTTP response with status code 302. A fix is planned in 3.11.1, 3.10.9, 3.9.16, 3.8.16, and 3.7.16.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1313d387cc555beed10ced9e21b4cdc5,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-45061 - python-libs, python",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,17,1,7.5
531341628109,An issue was discovered in OpenSSH 7.4 on Amazon Linux 2 and Amazon Linux 1. The fix for CVE-2019-6111 only covered cases where an absolute path is passed to scp. When a relative path is used there is no verification that the name of a file received by the client matches the file requested.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/142828be4de8292e4bde0e36149ded4e,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-35812 - openssh, openssh-clients",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,18,1,5.3
531341628109,"Vim is an open source command line text editor. When parsing relative ex addresses one may unintentionally cause an overflow. Ironically this happens in the existing overflow check, because the line number becomes negative and LONG_MAX - lnum will cause the overflow. Impact is low, user interaction is required and a crash may not even happen in all situations. This issue has been addressed in commit `060623e` which has been included in release version 9.0.2110. Users are advised to upgrade. There are no known workarounds for this vulnerability.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/14537ae88c87b89763b6fe7ab8538eb2,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2023-48235 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,19,1,2.8
531341628109,"Processing a maliciously formatted PKCS12 file may lead OpenSSL to crash leading to a potential Denial of Service attack

The package openssl098e is provided purely for binary compatibility with older Amazon Linux versions. It does not receive security updates.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/148e43883d942a264e612119750735e4,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2024-0727 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,20,1,3.3
531341628109,"When Apache Ivy downloads artifacts from a repository it stores them in the local file system based on a user-supplied ""pattern"" that may include placeholders for artifacts coordinates like the organisation, module or version. If said coordinates contain ""../"" sequences - which are valid characters for Ivy coordinates in general - it is possible the artifacts are stored outside of Ivy's local cache or repository or can overwrite different artifacts inside of the local cache. In order to exploit this vulnerability an attacker needs collaboration by the remote repository as Ivy will issue http requests containing "".."" sequences and a ""normal"" repository will not interpret them as part of the artifact coordinates. Users of Apache Ivy 2.0.0 to 2.5.1 should upgrade to Ivy 2.5.1.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/14d7d764ee0ab1e381c7336744af85c9,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2022-37866 - org.apache.ivy:ivy,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,21,1,7.5
531341628109,Integer Overflow or Wraparound vulnerability in apr_base64 functions of Apache Portable Runtime Utility (APR-util) allows an attacker to write beyond bounds of a buffer. This issue affects Apache Portable Runtime Utility (APR-util) 1.6.1 and prior versions.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/15937401de7e97eae84147a9e131aec4,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2022-25147 - apr-util-bdb, apr-util",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,22,1,6.5
531341628109,"Spring WebFlux applications that have Spring Security authorization rules on static resources can be bypassed under certain circumstances.

For this to impact an application, all of the following must be true:

 * It must be a WebFlux application * It must be using Spring's static resources support * It must have a non-permitAll authorization rule applied to the static resources support",YES,arn:aws:inspector2:ap-south-1:531341628109:finding/15fced83807493dcb05b468ed6ac2faa,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,UNTRIAGED,ACTIVE,CVE-2024-38821 - org.springframework.security:spring-security-web,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,23,1,
531341628109,"In Spring Security, versions 5.7.x prior to 5.7.12, 5.8.x prior to 5.8.11, versions 6.0.x prior to 6.0.9, versions 6.1.x prior to 6.1.8, versions 6.2.x prior to 6.2.3, an application is possible vulnerable to broken access control when it directly uses the AuthenticatedVoter#vote passing a null Authentication parameter.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/190eb7c62ca478103d6f52bd8582667d,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,UNTRIAGED,ACTIVE,CVE-2024-22257 - org.springframework.security:spring-security-core,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,24,1,
531341628109,Out-of-bounds Write in GitHub repository vim/vim prior to 9.0.1847.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/191c6bd3093cfe907180e9cd22be3ee7,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-4735 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,25,1,4.8
531341628109,"Git is a revision control system. Using a specially-crafted repository, Git prior to versions 2.39.2, 2.38.4, 2.37.6, 2.36.5, 2.35.7, 2.34.7, 2.33.7, 2.32.6, 2.31.7, and 2.30.8 can be tricked into using its local clone optimization even when using a non-local transport. Though Git will abort local clones whose source `$GIT_DIR/objects` directory contains symbolic links, the `objects` directory itself may still be a symbolic link. These two may be combined to include arbitrary files based on known paths on the victim's filesystem within the malicious repository's working copy, allowing for data exfiltration in a similar manner as CVE-2022-39253.

A fix has been prepared and will appear in v2.39.2 v2.38.4 v2.37.6 v2.36.5 v2.35.7 v2.34.7 v2.33.7 v2.32.6, v2.31.7 and v2.30.8. If upgrading is impractical, two short-term workarounds are available. Avoid cloning repositories from untrusted sources with `--recurse-submodules`. Instead, consider cloning repositories without recursively cloning their submodules, and in",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/19993c972c394b90f36ea7163bf0904d,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-22490 - perl-Git, git-core-doc and 2 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,26,1,5.5
531341628109,"jsoup is a Java HTML parser, built for HTML editing, cleaning, scraping, and cross-site scripting (XSS) safety. jsoup may incorrectly sanitize HTML including `javascript:` URL expressions, which could allow XSS attacks when a reader subsequently clicks that link. If the non-default `SafeList.preserveRelativeLinks` option is enabled, HTML including `javascript:` URLs that have been crafted with control characters will not be sanitized. If the site that this HTML is published on does not set a Content Security Policy, an XSS attack is then possible. This issue is patched in jsoup 1.15.3. Users should upgrade to this version. Additionally, as the unsanitized input may have been persisted, old content should be cleaned again using the updated version. To remediate this issue without immediately upgrading: - disable `SafeList.preserveRelativeLinks`, which will rewrite input URLs as absolute URLs - ensure an appropriate [Content Security Policy](https://developer.mozilla.org/en-US/docs/Web/HTTP/CSP) is defined. (Th",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1b3b12af6de71c81fc83efdcc1dd80cc,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2022-36033 - org.jsoup:jsoup,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,27,1,6.1
531341628109,pax_decode_header in sparse.c in GNU Tar before 1.32 had a NULL pointer dereference when parsing certain archives that have malformed extended headers.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1c29cd08760d38357cda9be3a3edbcf5,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2019-9923 - tar,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,28,1,6.2
531341628109,The CIL compiler in SELinux 3.2 has a heap-based buffer over-read in ebitmap_match_any (called indirectly from cil_check_neverallow). This occurs because there is sometimes a lack of checks for invalid statements in an optional block.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1c2ba384468c07e31f5fd8dee74ac887,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,CVE-2021-36087 - libsepol,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,29,1,3.3
531341628109,Potential heap based buffer overflow found in _bfd_elf_slurp_version_tables() in bfd/elf.c.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1c33b7512b1aefaf3def3ddc4d6f83eb,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2023-1972 - binutils,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,30,1,4.7
531341628109,"Issue summary: Processing some specially crafted ASN.1 object identifiers or data containing them may be very slow.

Impact summary: Applications that use OBJ_obj2txt() directly, or use any of the OpenSSL subsystems OCSP, PKCS7/SMIME, CMS, CMP/CRMF or TS with no message size limit may experience notable to very long delays when processing those messages, which may lead to a Denial of Service.

An OBJECT IDENTIFIER is composed of a series of numbers - sub-identifiers - most of which have no size limit. OBJ_obj2txt() may be used to translate an ASN.1 OBJECT IDENTIFIER given in DER encoding form (using the OpenSSL type ASN1_OBJECT) to its canonical numeric text form, which are the sub-identifiers of the OBJECT IDENTIFIER in decimal form, separated by periods.

When one of the sub-identifiers in the OBJECT IDENTIFIER is very large (these are sizes that are seen as absurdly large, taking up tens or hundreds of KiBs), the translation to a decimal number in text may take a very long time. The time complexity is O(n^",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1de415a1af1678f949a3389d80ff8b8f,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-2650 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,31,1,5.9
531341628109,An issue was discovered in Bouncy Castle Java Cryptography APIs before 1.78. An Ed25519 verification code infinite loop can occur via a crafted signature and public key.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1e4566afad24518a6d353aba5a008c87,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,UNTRIAGED,ACTIVE,"CVE-2024-30172 - org.bouncycastle:bcprov-jdk15on, org.bouncycastle:bcprov-jdk15on",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,32,1,
531341628109,lib/kadm5/kadm_rpc_xdr.c in MIT Kerberos 5 (aka krb5) before 1.20.2 and 1.21.x before 1.21.1 frees an uninitialized pointer. A remote authenticated user can trigger a kadmind crash. This occurs because _xdr_kadm5_principal_ent_rec does not validate the relationship between n_key_data and the key_data array count.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/1e6adaee14d2b608dfff0e07a9fd4037,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2023-36054 - krb5-libs,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,33,1,6.5
531341628109,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1873.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2008f21a0f2e52ab27458911d1711e96,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-4781 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,34,1,7.8
531341628109,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1189.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/214e9f308792414e1fe13d6ad9cad616,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-0288 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,35,1,7.3
531341628109,"Issue summary: Checking excessively long DH keys or parameters may be very slow.

Impact summary: Applications that use the functions DH_check(), DH_check_ex() or EVP_PKEY_param_check() to check a DH key or DH parameters may experience long delays. Where the key or parameters that are being checked have been obtained from an untrusted source this may lead to a Denial of Service.

The function DH_check() performs various checks on DH parameters. One of those checks confirms that the modulus ('p' parameter) is not too large. Trying to use a very large modulus is slow and OpenSSL will not normally use a modulus which is over 10,000 bits in length.

However the DH_check() function checks numerous aspects of the key or parameters that have been supplied. Some of those checks use the supplied modulus value even if it has already been found to be too large.

An application that calls DH_check() and supplies a key or parameters obtained from an untrusted source could be vulernable to a Denial of Service attack.

The ",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/21773656c03c957af3e99f1053d33ba9,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2023-3446 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,36,1,3.7
531341628109,"Amazon Ion is a Java implementation of the Ion data notation. Prior to version 1.10.5, a potential denial-of-service issue exists in `ion-java` for applications that use `ion-java` to deserialize Ion text encoded data, or deserialize Ion text or binary encoded data into the `IonValue` model and then invoke certain `IonValue` methods on that in-memory representation. An actor could craft Ion data that, when loaded by the affected application and/or processed using the `IonValue` model, results in a `StackOverflowError` originating from the `ion-java` library. The patch is included in `ion-java` 1.10.5. As a workaround, do not load data which originated from an untrusted source or that could have been tampered with.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/21dba36a0f960642441b46afd27ac361,2024-11-19 12:48:06.985000+05:30,NO,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2024-21634 - software.amazon.ion:ion-java, software.amazon.ion:ion-java",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,37,1,7.5
531341628109,Integer overflow vulnerability in tool_operate.c in curl 7.65.2 via crafted value as the retry delay.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2239287a6e165305949a0e760ba8e84b,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2020-19909 - libcurl, curl",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,38,1,3.3
531341628109,"Improper Restriction of XML External Entity Reference, XML Injection (aka Blind XPath Injection) vulnerability in Apache Software Foundation Apache Ivy.This issue affects any version of Apache Ivy prior to 2.5.2.

When Apache Ivy prior to 2.5.2 parses XML files - either its own configuration, Ivy files or Apache Maven POMs - it will allow downloading external document type definitions and expand any entity references contained therein when used.

This can be used to exfiltrate data, access resources only the machine running Ivy has access to or disturb the execution of Ivy in different ways.

Starting with Ivy 2.5.2 DTD processing is disabled by default except when parsing Maven POMs where the default is to allow DTD processing but only to include a DTD snippet shipping with Ivy that is needed to deal with existing Maven POMs that are not valid XML files but are nevertheless accepted by Maven. Access can be be made more lenient via newly introduced system properties where needed.

Users of Ivy prior to versio",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2368006035c9fd0709e7b11654138f02,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2022-46751 - org.apache.ivy:ivy,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,39,1,8.2
531341628109,A memory consumption issue in get_data function in binutils/nm.c in GNU nm before 2.34 allows attackers to cause a denial of service via crafted command.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/23ec99468f61074af0f18ddcc613c3c5,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2020-19724 - binutils,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,40,1,5.5
531341628109,"A flaw was found in vim. The vulnerability occurs due to illegal memory access and leads to a heap buffer overflow. This flaw allows an attacker to input a specially crafted file, leading to a crash or code execution.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/256b6dc8832af71c644fba81132331d4,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-2581 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,41,1,7.8
531341628109,Buffer Overflow vulnerability in _nc_find_entry function in tinfo/comp_hash.c:66 in ncurses 6.1 allows remote attackers to cause a denial of service via crafted command.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/25cf1938d93d920b9f376a0f8de80785,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2020-19186 - ncurses-base, ncurses and 1 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,42,1,6.5
531341628109,"A type confusion vulnerability was found in OpenSSL when OpenSSL X.400 addresses processing inside an X.509 GeneralName. When CRL checking is enabled (for example, the application sets the X509_V_FLAG_CRL_CHECK flag), this vulnerability may allow an attacker to pass arbitrary pointers to a memcmp call, enabling them to read memory contents or cause a denial of service. In most cases, the attack requires the attacker to provide both the certificate chain and CRL, of which neither needs a valid signature. If the attacker only controls one of these inputs, the other input must already contain an X.400 address as a CRL distribution point, which is uncommon. In this case, this vulnerability is likely only to affect applications that have implemented their own functionality for retrieving CRLs over a network.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/25fec78cd4314cbe9a630731771c0de5,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-0286 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,43,1,7.4
531341628109,Stack-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0577.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2843f52c0e6cd81bed096426c3f92423,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-3296 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,44,1,7.8
531341628109,"vim 8.2.2348 is affected by null pointer dereference, allows local attackers to cause a denial of service (DoS) via the ex_buffer_all method.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/28e20c66304df2498970536da719bebe,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2021-3236 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,45,1,5.5
531341628109,There is a heap-based buffer over-read in the fmt_entry function in tinfo/comp_hash.c in the terminfo library in ncurses before 6.1-20191012.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2ce5744d1cfae35bfbea7a4ff59652ec,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2019-17595 - ncurses-base, ncurses and 1 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,46,1,5.4
531341628109,"The curl advisory describes this issue as follows:

curl supports communicating using the TELNET protocol and as a part of this it offers users to pass on user name and ""telnet options"" for the server negotiation.

Due to lack of proper input scrubbing and without it being the documented functionality, curl would pass on user name and telnet options to the server as provided. This could allow users to pass in carefully crafted content that pass on content or do option negotiation without the application intending to do so. In particular if an application for example allows users to provide the data or parts of the data.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2db0544c8d274817fb0e62858361bcde,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-27533 - libcurl, curl",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,47,1,4.5
531341628109,"An issue was discovered in D-Bus before 1.12.24, 1.13.x and 1.14.x before 1.14.4, and 1.15.x before 1.15.2. An authenticated attacker can cause dbus-daemon and other programs that use libdbus to crash by sending a message with attached file descriptors in an unexpected format.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2e4b54d11b60bfc323093eb7860823d7,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2022-42012 - dbus-libs, dbus",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,48,1,6.0
531341628109,"When a protocol selection parameter option disables all protocols without adding any then the default set of protocols would remain in the allowed set due to an error in the logic for removing protocols. The below command would perform a request to curl.se with a plaintext protocol which has been explicitly disabled. curl --proto -all,-http http://curl.se The flaw is only present if the set of selected protocols disables the entire set of available protocols, in itself a command with no practical use and therefore unlikely to be encountered in real situations. The curl security team has thus assessed this to be low severity bug.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/2f313558118c023f7307ec149cc2c094,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2024-2004 - libcurl, curl",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,49,1,5.3
531341628109,"An issue was discovered in libxml2 before 2.10.3. Certain invalid XML entity definitions can corrupt a hash table key, potentially leading to subsequent logic errors. In one case, a double-free can be provoked.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/31f58ad82faaa76a301b49c4a3c20c2e,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2022-40304 - libxml2,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,50,1,8.2
531341628109,"The curl advisory describes this issue as follows:

libcurl supports sharing HSTS data between separate ""handles"". This sharing was introduced without considerations for doing this sharing across separate threads, but there was no indication of this fact in the documentation. Due to missing mutexes or thread locks, two threads sharing the same HSTS data could end up doing a double-free or use-after-free.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/356e95994e2f67232617b5bd95fbfd7d,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-27537 - libcurl, curl",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,51,1,5.8
531341628109,"A flaw was found in vim. The vulnerability occurs due to illegal memory access and leads to a heap buffer overflow vulnerability. This flaw allows an attacker to input a specially crafted file, leading to a crash or code execution.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3b72e0d67e5d01350142a5f4b9e86549,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-2571 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,52,1,7.8
531341628109,Use After Free in GitHub repository vim/vim prior to v9.0.2010.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3c1569c2f443a24d08469c2b1f7cfe56,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2023-5535 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,53,1,3.3
531341628109,NULL Pointer Dereference in GitHub repository vim/vim prior to 9.0.1392.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3c2e1892aded988ac354522b6f7186ff,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-1264 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,54,1,5.5
531341628109,Stack-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.0598.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3cead3d92ccc574506428f90306fd995,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2022-3324 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,55,1,7.8
531341628109,"Denial of Service due to improper input validation vulnerability for HTTP/2 requests in Apache Tomcat. When processing an HTTP/2 request, if the request exceeded any of the configured limits for headers, the associated HTTP/2 stream was not reset until after all of the headers had been processed.This issue affects Apache Tomcat: from 11.0.0-M1 through 11.0.0-M16, from 10.1.0-M1 through 10.1.18, from 9.0.0-M1 through 9.0.85, from 8.5.0 through 8.5.98.

Users are recommended to upgrade to version 11.0.0-M17, 10.1.19, 9.0.86 or 8.5.99 which fix the issue.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3e06d2e0a8860e2ecd162b5838f39804,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,UNTRIAGED,ACTIVE,CVE-2024-24549 - org.apache.tomcat.embed:tomcat-embed-core,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,56,1,
531341628109,"GNOME GLib before 2.65.3 has an integer overflow, that might lead to an out-of-bounds write, in g_option_group_add_entries. NOTE: the vendor's position is ""Realistically this is not a security issue. The standard pattern is for callers to provide a static list of option entries in a fixed number of calls to g_option_group_add_entries()."" The researcher states that this pattern is undocumented",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3e6f015504a22f3d1befb3da9d652c90,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2020-35457 - glib2,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,57,1,7.0
